symbol,sector,securityType,bidPrice,bidSize,askPrice,askSize,lastUpdated,lastSalePrice,lastSaleSize,lastSaleTime,volume
BSX,healthtechnology,cs,36.24,587,36.27,100,1657809006734,36.26,13,1657809006734,34053
BHC,healthtechnology,cs,7.93,100,8.66,100,1657808999027,8.655,15,1657808980115,9298
INTC,electronictechnology,cs,36.68,400,36.69,388,1657809006686,36.685,100,1657809006348,244839
GRBK,consumerdurables,cs,23.38,163,23.54,100,1657808988692,23.52,100,1657809006499,76129
NEN,finance,,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CRGY,n/a,n/a,10.7,100,12.7,100,1657808950882,11.74,1,1657808831612,812
WIRE,producermanufacturing,cs,97.36,133,104.95,100,1657809000966,97.46,10,1657808829595,685
BXP,finance,cs,78.33,100,92.09,133,1657809005987,85.51,100,1657808973145,6570
MBI,finance,cs,11.57,200,12.73,100,1657808994284,11.57,4,1657808993689,578
UUUU,non-energyminerals,cs,5.04,100,5.05,300,1657809006152,5.04,200,1657809001394,3580
ACMR,producermanufacturing,cs,13.71,100,15.0,100,1657809006357,14.9,5,1657808560456,936
PMN,n/a,n/a,5.6,100,7.02,100,1657808564310,6.69,10,1657806365959,10
BSMT,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PBW,miscellaneous,et,45.52,100,49.21,100,1657808585463,45.27,26,1657807718072,202
NQP,miscellaneous,cef,11.09,100,13.1,100,1657808981256,0.0,0,0,0
CMU,miscellaneous,cef,3.18,100,3.74,100,1657806639534,0.0,0,0,0
METCL,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
MBINN,n/a,n/a,18.12,100,25.65,100,1657806890082,0.0,0,0,0
FHN,finance,cs,21.56,100,21.58,211,1657809000563,21.565,100,1657808833304,7940
IJAN,miscellaneous,et,22.11,100,26.06,100,1657806335544,0.0,0,0,0
IGACW,finance,wt,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PKX,non-energyminerals,ad,38.25,100,44.97,100,1657808507595,41.53,17,1657808765384,842
EWRE,miscellaneous,et,30.25,100,35.66,100,1657808586213,0.0,0,0,0
MRCC,finance,cs,7.24,105,11.07,100,1657808880905,0.0,0,0,0
DRMA,n/a,n/a,0.6768,100,0.81,100,1657808654617,0.76,100,1657806750223,100
CORN,miscellaneous,et,24.36,100,24.49,100,1657808996924,24.385,10,1657807410894,1120
LLAP+,n/a,n/a,0.36,100,0.5184,100,1657806723476,0.0,0,0,0
PHCF,finance,cs,0.6082,100,0.8802,100,1657808445989,0.0,0,0,0
UTAAU,n/a,n/a,10.02,1000,10.25,1000,1657805404508,0.0,0,0,0
RCFA+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
AMPE,healthtechnology,cs,0.1485,100,0.1765,100,1657808647973,0.1627,100,1657808798997,1300
BAC-K,finance,ps,25.04,200,27.17,100,1657809002931,25.04,100,1657809002931,2200
ECF,miscellaneous,cef,6.88,100,8.65,200,1657808529727,8.64,480,1657808529727,2200
SHC,commercialservices,cs,16.31,167,17.77,300,1657809004817,17.77,20,1657808960447,7915
MPLN+,finance,wt,0.0,0,0.0,0,1657805557690,0.0,0,0,0
ALTUU,n/a,n/a,9.94,1000,10.07,1000,1657808766073,0.0,0,0,0
AIVL,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GIII,consumernon-durables,cs,19.61,133,19.66,200,1657808966041,19.56,3,1657808719629,634
RHRX,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
OUSA,miscellaneous,et,31.76,100,42.93,100,1657806300100,0.0,0,0,0
GTX,n/a,n/a,7.03,100,7.06,100,1657809001830,7.04,13,1657808769963,2279
HWELW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
RARE,healthtechnology,cs,60.73,100,65.65,161,1657809002359,65.69,36,1657808858769,3749
NSTB=,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
BWMX,retailtrade,cs,8.48,100,10.19,100,1657807281672,9.42,20,1657808436680,212
BFC,finance,cs,67.45,105,81.58,100,1657808833665,0.0,0,0,0
MNTX,producermanufacturing,cs,5.56,100,7.46,100,1657806934449,0.0,0,0,0
DBOC,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SRE,utilities,cs,134.63,107,158.34,110,1657809000001,146.06,100,1657808965813,31865
TOIIW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SGIIU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
EMSG,miscellaneous,et,23.63,500,25.6,100,1657809003446,0.0,0,0,0
DAVEW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PRIF-G,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
BRMK,finance,cs,6.62,200,6.65,300,1657809003955,6.61,13,1657808779116,1385
UPH,n/a,n/a,0.4883,100,0.5779,100,1657808655521,0.5468,300,1657807483737,300
KRO,processindustries,cs,14.78,100,17.36,100,1657808957263,16.07,100,1657808779116,794
ETB,miscellaneous,cef,14.73,100,17.52,100,1657807565475,16.15,100,1657806515146,100
RBOT,n/a,n/a,3.16,200,3.42,100,1657808974488,3.15,4,1657808807790,786
PONOU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
RGC,n/a,n/a,33.12,100,40.12,100,1657808971279,38.0,100,1657808334303,465
UMAY,miscellaneous,et,23.76,100,27.96,124,1657808992846,0.0,0,0,0
GBX,producermanufacturing,cs,28.89,233,31.25,100,1657808996051,28.97,23,1657808991829,4963
MFGP,technologyservices,ad,3.07,100,3.08,500,1657808990197,3.105,100,1657808037329,525
EQ,healthtechnology,cs,1.77,100,2.82,100,1657805424314,0.0,0,0,0
PORT=,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
MASS,n/a,n/a,17.43,100,20.53,103,1657808940960,18.94,5,1657808561327,816
UAV,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FXCO,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
HIE,miscellaneous,cef,8.39,100,10.06,100,1657808986197,9.15,200,1657808115921,300
PZG,non-energyminerals,cs,0.4048,100,0.4845,100,1657807868637,0.0,0,0,0
RESE,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
INSP,healthtechnology,cs,175.1,102,205.72,188,1657808992523,190.21,45,1657808992524,1931
ILDR,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CRCT,n/a,n/a,6.65,200,7.24,100,1657809000396,6.72,1,1657808992872,981
FNVT,n/a,n/a,9.9,100,11.96,100,1657805401640,0.0,0,0,0
ASCAR,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
XOMA,healthtechnology,cs,27.18,100,30.78,100,1657809006539,27.95,6,1657808543238,1373
CALM,consumernon-durables,cs,48.18,141,56.77,100,1657809000007,52.69,50,1657808896563,1560
REPL,healthtechnology,cs,19.99,100,21.91,101,1657808902924,20.15,100,1657808862783,800
GUSA,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
REVHW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SVFD,n/a,n/a,2.88,100,4.2,100,1657806462647,0.0,0,0,0
NVTS,n/a,n/a,3.27,100,3.56,100,1657809006391,3.555,100,1657808918186,2354
XCUR,commercialservices,cs,1.67,100,1.99,100,1657807992931,1.88,100,1657805592664,310
TAIT,distributionservices,cs,3.05,100,3.71,100,1657808535690,0.0,0,0,0
BITE+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
BCRX,healthtechnology,cs,11.82,100,11.84,500,1657809005363,11.84,35,1657808886168,22338
PSFE,n/a,n/a,1.76,3781,1.77,100,1657808999170,1.77,100,1657808986509,13657
TNXP,healthtechnology,cs,1.29,200,1.34,100,1657808999103,1.29,100,1657808084039,911
NMMC,finance,cs,9.92,300,11.92,100,1657805401045,0.0,0,0,0
ENZ,healthtechnology,cs,1.82,100,2.57,100,1657806421037,2.31,100,1657805585333,200
UCRD,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FFWM,finance,cs,17.01,100,18.45,200,1657809006586,18.36,1,1657808703645,630
SWVLW,n/a,n/a,0.176,100,0.3238,100,1657808032993,0.0,0,0,0
FCRD,finance,cs,3.05,100,3.65,100,1657808507379,0.0,0,0,0
WDIV,miscellaneous,et,54.17,100,71.22,100,1657806301092,58.93,46,1657805400525,637
LIONU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
RCI,communications,cs,41.34,100,44.92,200,1657809006093,44.865,100,1657808867834,2720
DSKE,transportation,cs,6.0,102,6.04,100,1657808985950,6.03,1,1657808892047,179
DTEC,miscellaneous,et,29.99,100,35.41,100,1657806336283,32.76,100,1657806062526,100
PHDG,miscellaneous,et,29.65,100,34.86,100,1657808903029,0.0,0,0,0
CNO-A,n/a,n/a,16.96,100,20.75,100,1657807124565,0.0,0,0,0
BSMS,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SWN,energyminerals,cs,5.52,1100,5.54,358,1657809006214,5.53,4,1657809000195,136113
IHDG,miscellaneous,et,34.29,100,37.33,600,1657808988371,37.36,22,1657806771447,423
DUETU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
HYB,miscellaneous,cef,6.27,100,7.39,109,1657808999872,6.85,88,1657808060448,679
DALI,miscellaneous,et,21.78,100,25.84,100,1657808512470,0.0,0,0,0
FSMB,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
TRMD,transportation,cs,12.78,200,12.85,100,1657809001146,12.8,15,1657808353117,1100
SCAQ,n/a,n/a,9.73,700,9.83,300,1657808958918,0.0,0,0,0
AZPN,technologyservices,cs,159.17,112,188.16,120,1657809003057,174.27,100,1657808991055,2743
NMK-C,producermanufacturing,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PSCU,miscellaneous,et,51.5,100,60.8,100,1657806359468,0.0,0,0,0
RVNU,miscellaneous,et,23.13,100,27.16,100,1657808910112,25.17,100,1657808910110,200
XEL,utilities,cs,63.17,100,68.65,300,1657809004715,68.62,1,1657808988362,7726
EMFQ,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PLTR,technologyservices,cs,8.98,200,8.99,1300,1657809005988,8.99,49,1657808996985,74355
KTTAW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CHWAU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SEMR,n/a,n/a,10.24,100,12.23,176,1657808962960,11.15,85,1657808946276,246
LOOP,processindustries,cs,4.16,100,5.03,100,1657808979927,4.55,100,1657806354086,100
QTOC,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
STWD,finance,cs,21.1,300,22.75,100,1657809003444,21.085,100,1657808960949,6073
BCE,communications,cs,44.52,100,48.58,400,1657809006188,48.5,100,1657808560747,3944
DWACW,n/a,n/a,6.21,100,6.97,100,1657808790987,6.85,500,1657808330327,1000
BLCT,technologyservices,ad,1.36,100,1.6,100,1657807203004,1.475,1,1657808354267,1
PREF,miscellaneous,et,13.78,100,18.67,100,1657806300099,0.0,0,0,0
LYB,processindustries,cs,75.63,100,82.97,200,1657809003739,82.83,25,1657808957269,9260
FCNCA,finance,cs,660.41,121,666.84,209,1657809003819,663.69,1,1657808960080,183
SKYH+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
RSEE,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
DBEF,miscellaneous,et,34.44,100,34.46,483,1657809000365,34.5,300,1657806587085,1189
GPRO,consumerdurables,cs,5.29,100,5.3,100,1657809000404,5.3,1,1657808972576,2455
JHSC,miscellaneous,et,26.32,100,30.98,100,1657806337552,0.0,0,0,0
NUZE,distributionservices,cs,0.8769,100,1.07,100,1657807806304,0.0,0,0,0
AFG,finance,cs,121.44,133,142.65,100,1657809006342,131.88,27,1657808649962,2899
BUFD,n/a,n/a,17.83,100,19.48,200,1657807858235,0.0,0,0,0
PCPC,n/a,n/a,24.4,200,0.0,0,1657805400864,0.0,0,0,0
SPAK,miscellaneous,et,12.08,100,14.19,100,1657806331702,0.0,0,0,0
DCFCW,n/a,n/a,1.15,100,1.51,100,1657807792533,0.0,0,0,0
EWD,miscellaneous,et,27.15,100,31.88,100,1657808627963,29.57,1,1657808627963,1
VTIQ,n/a,n/a,9.8,1900,11.8,100,1657805403831,0.0,0,0,0
WEYS,distributionservices,cs,22.95,133,27.24,100,1657808924783,24.915,2,1657808719818,277
SHAP,n/a,n/a,9.97,100,12.96,100,1657807474326,0.0,0,0,0
TWM,miscellaneous,et,19.7,2300,19.73,200,1657809006152,19.79,100,1657808748072,1600
ENER,n/a,n/a,9.78,700,9.86,500,1657805749026,0.0,0,0,0
LHC+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
WWACU,n/a,n/a,7.59,100,12.0,100,1657805400934,10.0,100,1657805424248,100
PEV,n/a,n/a,2.85,100,3.39,100,1657808495036,3.09,36,1657808278578,567
AVO,processindustries,cs,13.16,146,15.55,100,1657809003457,14.36,100,1657808895464,409
HNRA,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PLBY,n/a,n/a,5.68,100,6.64,100,1657809001169,6.17,100,1657808859734,998
FTAAU,n/a,n/a,9.69,1000,9.91,1000,1657805403477,0.0,0,0,0
FHN-E,finance,ps,23.47,100,27.91,100,1657808343259,0.0,0,0,0
AQUA,industrialservices,cs,29.73,100,34.8,100,1657809004726,32.3,3,1657808993006,1351
EQNR,energyminerals,ad,28.76,100,31.25,158,1657809003425,31.23,100,1657809000312,16080
AHHX,n/a,n/a,7.65,100,9.06,100,1657806343455,0.0,0,0,0
PSNY,n/a,n/a,9.23,100,10.17,366,1657808887170,10.175,10,1657808689560,5855
ISDX,miscellaneous,et,19.92,100,26.91,100,1657806300094,0.0,0,0,0
RM,finance,cs,34.51,140,41.12,100,1657808926755,37.62,63,1657807330951,196
CORS+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
TX,non-energyminerals,ad,28.43,100,33.73,100,1657809004527,31.0,5,1657808829626,8939
MTTR,n/a,n/a,3.72,300,3.74,500,1657809000326,3.73,4,1657808920147,12077
EFAD,miscellaneous,et,31.06,100,33.88,500,1657809004403,0.0,0,0,0
IDIV,miscellaneous,et,7.14,100,8.41,100,1657807303804,0.0,0,0,0
ACBAU,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
CFRX,healthtechnology,cs,0.4923,100,0.5433,200,1657808841344,0.5423,100,1657808977253,49297
HZON+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SAT,n/a,n/a,24.02,200,0.0,0,1657806176377,24.26,100,1657807666716,200
KERNW,technologyservices,wt,0.0,0,0.0,0,1657805400000,0.0,0,0,0
KEP,utilities,ad,8.09,100,8.74,100,1657809006417,8.1,2,1657808414878,99
IPI,non-energyminerals,cs,33.12,100,36.23,200,1657808958187,35.96,96,1657808860489,1490
DBRG,n/a,n/a,5.0,200,5.02,700,1657809005242,5.015,600,1657808977156,18760
SKIN,n/a,n/a,11.78,174,13.81,101,1657809005206,12.81,57,1657809003977,10027
WRB-G,finance,ps,16.77,100,20.1,100,1657806618819,0.0,0,0,0
DBJA,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
NYCB-U,finance,ps,41.74,100,56.64,100,1657808010009,0.0,0,0,0
QMN,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PMD,healthservices,cs,3.55,100,7.68,100,1657805401005,0.0,0,0,0
HYLB,miscellaneous,et,33.73,100,33.76,334,1657808992471,33.76,100,1657808462134,2942
EXEL,healthtechnology,cs,19.6,103,21.18,300,1657808984001,21.165,8,1657808999233,7718
LGV=,n/a,n/a,9.8,200,9.88,200,1657808822713,0.0,0,0,0
ABEV,consumernon-durables,ad,2.62,13635,2.63,12000,1657809004966,2.625,1700,1657809003896,169012
EBON,electronictechnology,cs,0.5051,100,0.55,100,1657808743704,0.0,0,0,0
UGA,miscellaneous,et,60.49,100,60.63,100,1657809004536,60.53,100,1657808910498,417
GROY+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FEX,miscellaneous,et,68.43,100,80.41,100,1657807892754,74.54,1,1657805945067,1
CCV=,n/a,n/a,9.84,1000,9.99,1000,1657807208316,0.0,0,0,0
ATHE,healthtechnology,ad,0.575,100,0.7128,100,1657808259225,0.0,0,0,0
BSJR,miscellaneous,et,19.55,100,22.99,100,1657806354163,0.0,0,0,0
PENN,consumerservices,cs,28.87,200,28.91,100,1657809005929,28.92,15,1657808966707,36385
CII,miscellaneous,cef,17.51,300,18.96,100,1657808971357,17.56,200,1657806122571,305
EYEN,healthtechnology,cs,1.63,100,1.96,100,1657808809245,1.77,300,1657808070330,2250
TECTP,finance,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
UMMA,n/a,n/a,17.03,100,20.05,100,1657806339966,0.0,0,0,0
SI,finance,cs,52.5,100,62.65,100,1657809004643,57.8,100,1657808710111,5014
ISLEW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FTRP,n/a,n/a,0.737,100,0.9032,100,1657806381963,0.0,0,0,0
NRZ-A,finance,ps,19.55,100,23.23,100,1657807023882,0.0,0,0,0
SVFAW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GME,retailtrade,cs,140.5,101,156.33,125,1657809000309,144.84,25,1657809000309,11277
AIG,finance,cs,48.77,100,48.82,200,1657808997742,48.75,10,1657808980043,30332
NDRA,healthtechnology,cs,0.2291,100,0.2702,100,1657807663310,0.0,0,0,0
QDEC,n/a,n/a,17.29,100,20.39,100,1657806311542,18.91,10,1657805739905,10
BHFAM,n/a,n/a,14.66,100,19.89,100,1657806342289,0.0,0,0,0
SJNK,miscellaneous,et,24.02,20500,24.04,2535,1657808993467,24.03,100,1657808598650,5440
HMNF,finance,cs,20.42,100,24.4,100,1657807494432,0.0,0,0,0
GSQD+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
IEI,miscellaneous,et,118.79,100,118.81,100,1657808992802,118.79,100,1657808951704,1566
FLMX,miscellaneous,et,20.16,100,23.77,100,1657806303588,0.0,0,0,0
DRVN,n/a,n/a,27.58,106,27.67,100,1657809002037,27.53,5,1657808560573,1470
CCCS,n/a,n/a,8.96,100,9.69,100,1657808996666,8.955,100,1657808946325,1394
ADIV,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
BTWN,n/a,n/a,9.92,100,10.73,125,1657807334237,9.945,289,1657805420925,289
IPVA,n/a,n/a,7.84,100,0.0,0,1657805400276,0.0,0,0,0
SMLR,n/a,n/a,27.14,100,29.4,100,1657808931435,27.31,33,1657808754382,233
XELB,consumernon-durables,cs,1.07,100,1.44,100,1657807034297,0.0,0,0,0
MEKA,n/a,n/a,9.63,700,9.96,100,1657808640502,9.92,100,1657806087917,100
PNTM+,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
NI,utilities,cs,28.39,600,28.41,200,1657809005587,28.38,50,1657808980426,27146
VIOG,miscellaneous,et,143.26,100,193.52,100,1657806300095,0.0,0,0,0
AMAX,n/a,n/a,7.47,100,9.91,100,1657806312950,0.0,0,0,0
SYF,finance,cs,26.8,100,29.54,100,1657809004672,29.55,100,1657808994916,21883
MUNI,miscellaneous,et,47.81,100,56.13,100,1657807316909,51.97,100,1657808139812,100
RFEU,miscellaneous,et,49.82,100,59.01,100,1657806339564,0.0,0,0,0
NEO,healthservices,cs,7.66,100,8.32,154,1657809005991,8.31,100,1657808992960,3280
EFZ,miscellaneous,et,22.17,100,22.29,100,1657809005055,0.0,0,0,0
ONYXW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
VXUS,miscellaneous,et,49.16,100,49.17,600,1657809006236,49.1,100,1657808740264,24791
SKIL,n/a,n/a,3.74,300,3.77,200,1657808960914,3.755,100,1657808991549,2005
IBER,n/a,n/a,9.79,600,0.0,0,1657805400899,0.0,0,0,0
PMGMW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ENSG,healthservices,cs,66.85,100,78.61,101,1657808914221,72.49,100,1657808683225,324
SCJ,miscellaneous,et,54.56,100,64.24,100,1657806313761,0.0,0,0,0
FHLTW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
MAXR,electronictechnology,cs,24.01,100,24.09,200,1657809006153,23.92,25,1657808419687,384
ESTC,technologyservices,cs,62.45,179,68.37,233,1657809002230,68.29,17,1657808993131,9590
CZFS,n/a,n/a,53.6,100,84.0,100,1657805405849,0.0,0,0,0
SMLV,miscellaneous,et,93.53,100,122.5,100,1657806300005,0.0,0,0,0
SYNA,electronictechnology,cs,106.3,100,115.79,200,1657809001762,115.77,100,1657808991129,1872
PJT,finance,cs,57.45,142,62.98,133,1657809003480,62.92,10,1657809001263,1320
BOCNW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
FLO,consumernon-durables,cs,26.85,110,29.28,100,1657808975265,26.87,10,1657808880177,2699
EQRR,miscellaneous,et,39.0,100,42.9,100,1657809000317,42.74,100,1657805921754,500
JBL,electronictechnology,cs,46.62,100,50.87,100,1657809000310,50.86,20,1657808992362,5476
STSS,n/a,n/a,0.9384,100,1.12,100,1657808822143,1.01,100,1657807906729,400
BFIN,finance,cs,8.51,100,10.05,100,1657807391245,0.0,0,0,0
MOG.B,electronictechnology,cs,0.0,0,0.0,0,1657805416510,0.0,0,0,0
DS-B,consumerservices,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SCD,miscellaneous,cef,11.18,100,13.27,100,1657807939618,12.38,100,1657805930557,300
AGD,miscellaneous,cef,8.48,133,9.99,100,1657808405848,9.22,67,1657807867855,200
IVC,healthtechnology,cs,1.15,100,1.39,187,1657809006016,1.27,200,1657808926884,501
BKTI,electronictechnology,cs,2.18,100,2.8,100,1657809002857,0.0,0,0,0
PNW,utilities,cs,64.06,100,75.26,100,1657808998591,69.585,7,1657808773535,3822
TECH,healthtechnology,cs,303.45,100,361.55,100,1657809003736,330.09,5,1657808983003,4786
NSPR,healthtechnology,cs,1.75,100,2.19,100,1657808179734,0.0,0,0,0
PST,miscellaneous,et,18.14,100,21.31,100,1657808410560,19.77,100,1657807224339,100
SNP,energyminerals,ad,39.45,105,46.47,100,1657808941002,42.8,6,1657807990055,999
RCHG,finance,cs,10.01,133,12.04,133,1657805495409,0.0,0,0,0
SI-A,n/a,n/a,12.71,100,17.75,100,1657809004535,0.0,0,0,0
PFXF,miscellaneous,et,14.4,100,19.45,100,1657806300094,0.0,0,0,0
PSMD,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
SSY,healthservices,cs,0.9476,100,1.13,100,1657808352268,1.0,400,1657806129422,500
FLXS,consumerdurables,cs,16.47,100,20.01,100,1657807852494,18.29,100,1657806027881,105
ROAD,industrialservices,cs,19.36,300,20.95,100,1657808995688,19.34,5,1657808629478,354
META,n/a,n/a,152.83,105,158.14,100,1657809006498,158.1,50,1657808999110,149479
WOR,non-energyminerals,cs,43.82,200,47.29,100,1657809002783,43.87,100,1657808901321,797
FEXDU,n/a,n/a,10.1,1000,10.27,1000,1657808819647,0.0,0,0,0
MG,industrialservices,cs,5.36,100,5.88,166,1657807389908,0.0,0,0,0
CWT,utilities,cs,54.8,300,55.03,206,1657809000485,54.94,1,1657808964987,216
SGRY,healthservices,cs,29.18,200,31.92,100,1657808994636,29.24,1,1657808918324,3883
FRLA,n/a,n/a,9.8,300,0.0,0,1657805442482,0.0,0,0,0
AGNCO,finance,ps,19.39,100,22.83,100,1657808116091,0.0,0,0,0
GRTX,healthtechnology,cs,1.08,100,1.31,100,1657806688780,1.18,100,1657805424023,400
NSCS,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
ETJ,miscellaneous,cef,8.5,100,9.22,100,1657808580833,8.53,300,1657808536681,500
GALT,healthtechnology,cs,1.49,100,1.78,100,1657808219309,0.0,0,0,0
ECOW,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
PSTX,healthtechnology,cs,2.55,100,3.01,133,1657808969053,2.785,100,1657808677671,425
UXIN,technologyservices,ad,0.7186,100,0.8536,100,1657808911429,0.8001,20,1657805401155,20
TTCF,consumernon-durables,cs,6.02,100,6.51,100,1657808993562,6.02,51,1657808443395,356
NM-G,transportation,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
EGGF,n/a,n/a,7.74,100,9.78,200,1657805401368,0.0,0,0,0
PGNY,commercialservices,cs,26.33,100,31.09,100,1657808998583,28.62,200,1657808974769,3229
BKES,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
AEL,finance,cs,33.32,100,33.39,200,1657808955263,33.32,100,1657808940875,3775
ICNC,n/a,n/a,0.0,0,10.04,157,1657805400912,0.0,0,0,0
PTOCW,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
GRX,miscellaneous,cef,9.84,100,10.77,200,1657807764617,10.67,100,1657807759534,100
UPW,miscellaneous,et,62.27,100,73.37,100,1657806304197,0.0,0,0,0
CMCTP,finance,ps,0.0,0,0.0,0,1657805400000,0.0,0,0,0
DFNM,n/a,n/a,38.76,100,52.34,100,1657806300099,48.445,50,1657805918102,250
RMD,healthtechnology,cs,199.51,100,234.68,135,1657808999717,216.25,1,1657808990183,3330
NEXA,non-energyminerals,cs,4.57,100,5.08,200,1657808996702,5.05,100,1657808842920,923
SMAP,n/a,n/a,9.12,100,9.99,196,1657808959196,0.0,0,0,0
SNAX,n/a,n/a,0.897,100,1.08,100,1657808822735,0.0,0,0,0
BHAT,consumerdurables,cs,2.82,200,2.86,200,1657809002956,2.865,5,1657808589678,403
CCRD,n/a,n/a,21.75,200,23.9,100,1657808991043,22.01,30,1657808741015,420
SCHV,miscellaneous,et,61.04,700,65.89,100,1657808996098,61.1,100,1657805929503,201
FMIVU,n/a,n/a,9.78,1000,0.0,0,1657808819584,0.0,0,0,0
MYTE,n/a,n/a,10.64,300,10.9,200,1657808869940,10.73,100,1657808869939,1700
USCB,n/a,n/a,11.0,105,12.46,100,1657808615813,11.31,7,1657807437979,23
FREQ,healthtechnology,cs,2.53,200,2.74,100,1657808981170,2.5,100,1657808798614,3928
DDD,producermanufacturing,cs,9.41,100,9.43,200,1657809006227,9.41,1,1657808634053,407
IRBO,miscellaneous,et,20.64,100,27.69,100,1657806300100,25.52,1,1657808801527,11
EXTN,industrialservices,cs,3.25,500,3.59,100,1657808950868,3.28,100,1657808708356,2490
ZTS,healthtechnology,cs,166.44,200,180.18,100,1657809003537,166.6,4,1657808997523,7761
EXD,miscellaneous,cef,8.28,100,11.49,100,1657807397301,0.0,0,0,0
ASAQ,finance,cs,9.91,5033,11.91,100,1657808752999,0.0,0,0,0
NUBI,n/a,n/a,9.91,1400,11.98,100,1657805403643,0.0,0,0,0
BRD,n/a,n/a,9.88,200,0.0,0,1657805400939,0.0,0,0,0
MARB,miscellaneous,et,18.29,100,21.53,100,1657806524506,0.0,0,0,0
AMSC,producermanufacturing,cs,4.74,210,5.15,107,1657809000093,4.765,54,1657808770102,435
GLBLW,n/a,n/a,0.4685,100,0.8727,100,1657808029528,0.0,0,0,0
VTAQR,n/a,n/a,0.0,0,0.0,0,1657805400000,0.0,0,0,0
EIS,miscellaneous,et,54.26,100,71.49,100,1657806300089,0.0,0,0,0
QLS,miscellaneous,et,0.0,0,0.0,0,1657805400000,0.0,0,0,0
